created_at,flight_number,aircraft_type,departure_airport,arrival_airport,flight_date,departure_time,arrival_time,classes,price
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,(Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,(Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN208,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,08:00,10:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN244,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,09:00,11:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN7230,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,09:30,11:35,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN210,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,10:00,12:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN246,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,11:00,13:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN212,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,12:15,14:20,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN248,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,13:00,15:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN214,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,14:00,16:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN250,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,15:00,17:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN7232,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,15:30,17:35,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN216,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:00,18:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN252,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:40,18:45,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN254,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,17:00,19:10,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN218,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,18:00,20:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN258,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,19:00,21:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN262,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,19:35,21:40,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN220,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Premium Economy Classic (Z),4547000,1,0,0
2025-07-16T15:42:24.246Z,VN110,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,06:50,08:20,Economy Classic (S),4664000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Classic (S),4664000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Classic (S),4664000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,(D),4763000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Business Classic (D),4763000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Business Classic (D),4763000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Business Classic (D),4763000,1,0,0
2025-07-16T15:42:24.246Z,VN110,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,06:50,08:20,Economy Flex (M),4826000,1,0,0
2025-07-16T15:42:24.246Z,VN7130,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,09:50,11:15,Economy Flex (M),4826000,1,0,0
2025-07-16T15:42:24.246Z,VN140,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:40,18:05,Economy Flex (M),4826000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Flex (M),4826000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Flex (M),4826000,1,0,0
2025-07-16T15:42:24.246Z,VN106,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,05:45,07:10,Economy Flex (B),4929000,1,0,0
2025-07-16T15:42:24.246Z,VN110,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,06:50,08:20,Economy Flex (B),4929000,1,0,0
2025-07-16T15:42:24.246Z,VN7130,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,09:50,11:15,Economy Flex (B),4929000,1,0,0
2025-07-16T15:42:24.246Z,VN126,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,11:25,12:50,Economy Flex (B),4929000,1,0,0
2025-07-16T15:42:24.246Z,VN136,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:00,17:25,Economy Flex (B),4929000,1,0,0
2025-07-16T15:42:24.246Z,VN140,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:40,18:05,Economy Flex (B),4929000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Flex (B),4929000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Flex (B),4929000,1,0,0
2025-07-16T15:42:24.246Z,VJ1198,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,05:00,07:10,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1128,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:10,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ190,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:10,09:20,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ120,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:30,09:40,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1126,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,08:10,10:20,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ124,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,09:20,11:30,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1130,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,10:25,12:35,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ178,Airbus A330,SGN,HAN,2025-07-19T00:00:00.000Z,11:50,14:00,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1138,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,12:25,14:35,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ148,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,14:05,16:10,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ146,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,15:25,17:35,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ150,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,16:05,18:15,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1162,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,16:50,19:00,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1152,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,17:20,19:30,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1156,Airbus A330,SGN,HAN,2025-07-19T00:00:00.000Z,18:45,20:55,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1158,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,19:40,21:50,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1176,Airbus A330,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:10,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1160,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,20:05,22:10,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1174,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:40,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ174,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,21:00,23:10,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ172,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:10,00:20,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,VJ1170,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:35,01:45,Economy (Y_SBoss),5050500,1,0,0
2025-07-16T15:42:24.246Z,QH202,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,05:25,07:35,BusinessSmart (I),5072000,1,0,0
2025-07-16T15:42:24.246Z,QH204,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:35,09:45,BusinessSmart (I),5072000,1,0,0
2025-07-16T15:42:24.246Z,QH254,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,15:45,17:55,BusinessSmart (I),5072000,1,0,0
2025-07-16T15:42:24.246Z,QH268,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,19:15,21:25,BusinessSmart (I),5072000,1,0,0
2025-07-16T15:42:24.246Z,QH284,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,21:30,23:40,BusinessSmart (I),5072000,1,0,0
2025-07-16T15:42:24.246Z,VN106,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,05:45,07:10,Premium Economy Classic (U),5145000,1,0,0
2025-07-16T15:42:24.246Z,VN110,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,06:50,08:20,Premium Economy Classic (U),5145000,1,0,0
2025-07-16T15:42:24.246Z,VN7130,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,09:50,11:15,Premium Economy Classic (U),5145000,1,0,0
2025-07-16T15:42:24.246Z,VN136,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:00,17:25,Premium Economy Classic (U),5145000,1,0,0
2025-07-16T15:42:24.246Z,VN140,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:40,18:05,Premium Economy Classic (U),5145000,1,0,0
2025-07-16T15:42:24.246Z,VN146,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,19:25,20:50,Premium Economy Classic (U),5145000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Premium Economy Classic (U),5145000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Premium Economy Classic (U),5145000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,(W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,(W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN208,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,08:00,10:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN244,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,09:00,11:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN7230,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,09:30,11:35,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN210,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,10:00,12:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN246,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,11:00,13:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN212,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,12:15,14:20,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN248,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,13:00,15:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN214,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,14:00,16:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN250,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,15:00,17:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN7232,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,15:30,17:35,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN216,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:00,18:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN252,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:40,18:45,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN254,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,17:00,19:10,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN218,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,18:00,20:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN258,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,19:00,21:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN262,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,19:35,21:40,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN220,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Premium Economy Flex (W),5411000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Business Classic (I),5910000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Business Classic (I),5910000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,(I),5910000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Business Classic (I),5910000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Business Classic (I),5910000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Business Classic (I),5910000,1,0,0
2025-07-16T15:42:24.246Z,VN106,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,05:45,07:10,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN110,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,06:50,08:20,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN7130,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,09:50,11:15,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN126,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,11:25,12:50,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN136,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:00,17:25,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN136,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:00,17:25,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN140,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:40,18:05,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN146,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,19:25,20:50,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Premium Economy Classic (Z),6225000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Business Classic (D),6450000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Business Classic (D),6450000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,(D),6450000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Business Classic (D),6450000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Business Classic (D),6450000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Business Classic (D),6450000,1,0,0
2025-07-16T15:42:24.246Z,VJ178,Airbus A330,SGN,HAN,2025-07-19T00:00:00.000Z,11:50,14:00,Business (C_Boss),6454500,1,0,0
2025-07-16T15:42:24.246Z,VJ1156,Airbus A330,SGN,HAN,2025-07-19T00:00:00.000Z,18:45,20:55,Business (C_Boss),6454500,1,0,0
2025-07-16T15:42:24.246Z,VJ1176,Airbus A330,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:10,Business (C_Boss),6454500,1,0,0
2025-07-16T15:42:24.246Z,VN106,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,05:45,07:10,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN110,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,06:50,08:20,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN7130,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,09:50,11:15,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN126,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,11:25,12:50,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN136,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:00,17:25,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN136,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:00,17:25,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN140,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:40,18:05,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN146,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,19:25,20:50,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Premium Economy Flex (W),7089000,1,0,0
2025-07-16T15:42:24.246Z,VN106,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,05:45,07:10,Business Classic (I),7115000,1,0,0
2025-07-16T15:42:24.246Z,VN146,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,19:25,20:50,Business Classic (I),7115000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Business Classic (I),7115000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Business Classic (I),7115000,1,0,0
2025-07-16T15:42:24.246Z,QH202,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,05:25,07:35,BusinessFlex (J),7124000,1,0,0
2025-07-16T15:42:24.246Z,QH204,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:35,09:45,BusinessFlex (J),7124000,1,0,0
2025-07-16T15:42:24.246Z,QH254,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,15:45,17:55,BusinessFlex (J),7124000,1,0,0
2025-07-16T15:42:24.246Z,QH268,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,19:15,21:25,BusinessFlex (J),7124000,1,0,0
2025-07-16T15:42:24.246Z,QH284,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,21:30,23:40,BusinessFlex (J),7124000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,(C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,(C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Business Flex (C),7638000,1,0,0
2025-07-16T15:42:24.246Z,VN106,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,05:45,07:10,Business Classic (D),7763000,1,0,0
2025-07-16T15:42:24.246Z,VN136,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,16:00,17:25,Business Classic (D),7763000,1,0,0
2025-07-16T15:42:24.246Z,VN146,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,19:25,20:50,Business Classic (D),7763000,1,0,0
